molecule_chembl_id,canonical_smiles,value,STATUS,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL431611,Oc1ccc2c(c1)S[C@H](C1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,2.5,active,439.6210000000003,6.041500000000006,1.0,5.0
CHEMBL316132,Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,7.5,active,467.67500000000035,6.821700000000007,1.0,5.0
CHEMBL85881,Oc1ccc2c(c1)S[C@H](CC1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,3.9,active,467.67500000000035,6.821700000000007,1.0,5.0
CHEMBL85536,Oc1ccc2c(c1)S[C@H](Cc1ccccc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,7.4,active,461.6270000000004,6.0940000000000065,1.0,5.0
CHEMBL83451,Oc1ccc2c(c1)S[C@H](c1ccncc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,490.0,active,448.5880000000004,5.619000000000006,1.0,6.0
CHEMBL315761,Oc1ccc2c(c1)S[C@H](c1ccco1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,35.0,active,437.5610000000004,5.817000000000006,1.0,6.0
CHEMBL25228,O=C1c2ccccc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,91.0,active,354.36100000000005,3.969000000000001,2.0,4.0
CHEMBL432454,O=C1c2ccc(OCCN3CCCCC3)cc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,172.0,active,481.5480000000002,4.8337000000000065,2.0,6.0
CHEMBL419110,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,11.0,active,427.61000000000035,5.897400000000006,1.0,5.0
CHEMBL85090,Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,2.6,active,453.6480000000003,6.431600000000007,1.0,5.0
CHEMBL83060,Oc1ccc2c(c1)S[C@H](c1cccnc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,542.0,active,448.5880000000004,5.619000000000006,1.0,6.0
CHEMBL85650,CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,3.0,active,427.61000000000035,5.897400000000006,1.0,5.0
CHEMBL313941,Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,2.7,active,477.62600000000043,5.799600000000006,2.0,6.0
CHEMBL313825,CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,7.0,active,413.58300000000037,5.507300000000005,1.0,5.0
CHEMBL25580,O=C1c2ccccc2C(=O)C12C(c1cccc(O)c1)=Cc1cc(O)ccc12,366.0,active,354.36100000000005,3.969000000000002,2.0,4.0
CHEMBL83623,Oc1ccc2c(c1)S[C@H](c1cccs1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,8.8,active,453.6290000000004,6.285500000000006,1.0,6.0
CHEMBL315271,Oc1ccc2c(c1)S[C@H](CC1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,3.0,active,453.6480000000003,6.431600000000007,1.0,5.0
CHEMBL122237,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(COCCN3CCCCC3)cc2)cc1,2.3,active,477.62600000000043,6.067400000000006,2.0,6.0
CHEMBL334096,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(C3=CCNCC3)cc2)cc1,1.4,active,417.5300000000002,5.441600000000005,3.0,5.0
CHEMBL121978,CN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,1.0,active,434.56100000000015,4.816700000000004,2.0,6.0
CHEMBL122208,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2CCCN2CCCCC2)cc1,0.7,active,385.5290000000003,4.958300000000005,2.0,5.0
CHEMBL124474,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CCCN3CCCCC3)cc2)cc1,1.4,active,461.6270000000004,6.483400000000006,2.0,5.0
CHEMBL121879,CN1CCCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,3.6,active,448.5880000000002,5.206800000000006,2.0,6.0
CHEMBL125119,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(C3CCNCC3)cc2)cc1,1.7,active,419.5460000000002,5.531900000000005,3.0,5.0
CHEMBL121720,CCN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1,1.0,active,448.5880000000002,5.206800000000006,2.0,6.0
CHEMBL332625,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCNCC3)cc2)cc1,4.4,active,420.5340000000002,4.474500000000004,3.0,6.0
CHEMBL340111,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CN3CCCCC3)cc2)cc1,155.0,active,433.5730000000003,6.050800000000005,2.0,5.0
CHEMBL340606,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCCNCC3)cc2)cc1,3.6,active,434.56100000000026,4.864600000000005,3.0,6.0
CHEMBL1627351,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1[C@H](O)c2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,32.0,active,573.884,7.5812000000000115,3.0,5.0
CHEMBL1627353,C[C@]12CC[C@@H]3c4ccc(O)cc4C(O)[C@@H](Sc4ccc(Br)cc4)[C@H]3[C@@H]1CC[C@@H]2O,397.0,active,475.44800000000015,5.633400000000006,3.0,4.0
CHEMBL1628170,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](Sc4ccc(/C=C/C(=O)O)cc4)[C@H]3[C@@H]1CC[C@@H]2O,46.0,active,450.6000000000002,5.4778000000000056,3.0,4.0
CHEMBL1627356,CN(C)C(=O)/C=C/c1ccc(S[C@@H]2Cc3cc(O)ccc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)cc1,94.0,active,477.67000000000024,5.481400000000006,2.0,4.0
CHEMBL1628199,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1C(=O)c2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,33.0,active,571.868,7.730500000000011,2.0,5.0
CHEMBL1627354,CCCCN(C)C(=O)CCCCCCCCCCS[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@@H]21,9.0,active,557.885,8.090300000000012,2.0,4.0
CHEMBL126164,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCC3)cc2)cc1,18.0,active,465.6400000000004,6.252800000000005,2.0,6.0
CHEMBL331996,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,21.0,active,479.6670000000004,6.642900000000005,2.0,6.0
CHEMBL341367,Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,15.0,active,479.6670000000004,6.642900000000005,2.0,6.0
CHEMBL125362,Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)c1,4.0,active,558.5630000000004,7.405400000000006,2.0,6.0
CHEMBL124482,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)cc1,5.0,active,558.5630000000004,7.405400000000006,2.0,6.0
CHEMBL123025,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCC3)c(Br)c2)cc1,4.0,active,544.5360000000004,7.015300000000006,2.0,6.0
CHEMBL153405,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,110.0,active,482.03200000000027,3.3638000000000012,3.0,8.0
CHEMBL150279,CN(CCCc1ccc(F)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,240.0,active,465.5770000000002,2.849500000000001,3.0,8.0
CHEMBL153395,CN(C[C@@H]1C[C@@H]1c1ccccc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,565.0,active,459.59800000000024,2.8813000000000004,3.0,8.0
CHEMBL434502,Cc1nc(CN2CCN(c3nc(NCCc4ccc(O)cc4)nc(N(C)CCCc4ccc(Cl)cc4)n3)CC2)cs1,150.0,active,593.2010000000001,5.041320000000005,2.0,10.0
CHEMBL347560,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(CCO)CC2)n1,30.0,active,526.0850000000003,3.068500000000001,3.0,9.0
CHEMBL346455,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,80.0,active,485.05700000000024,4.019700000000002,3.0,8.0
CHEMBL63768,COc1cccc2c1-c1ccc(NS(C)(=O)=O)c(Br)c1C(c1ccccc1)O2,2281.0,intermediate,460.3490000000001,4.978000000000004,1.0,4.0
CHEMBL65021,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,10000.0,inactive,381.4530000000001,4.215500000000003,1.0,4.0
CHEMBL65354,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(F)c1)O2,10000.0,inactive,399.4430000000001,4.354600000000003,1.0,4.0
CHEMBL65695,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Cl)c1)O2,10000.0,inactive,415.89800000000014,4.868900000000003,1.0,4.0
CHEMBL66598,CCOc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,10000.0,inactive,395.48000000000013,4.6056000000000035,1.0,4.0
CHEMBL293388,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccs1)O2,10000.0,inactive,387.4820000000001,4.277000000000003,1.0,5.0
CHEMBL65221,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC(F)F)c1-2,10000.0,inactive,417.43300000000016,4.808300000000003,1.0,4.0
CHEMBL65868,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(C)cc1)O2,10000.0,inactive,395.48000000000013,4.523920000000004,1.0,4.0
CHEMBL65657,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(F)cc1)O2,10000.0,inactive,399.4430000000001,4.354600000000003,1.0,4.0
CHEMBL46903,Cc1c(-c2ccc(O)cc2)n(CCCCCCN2CCCC2)c2ccc(O)cc12,25.0,active,392.5430000000002,5.684120000000005,2.0,4.0
CHEMBL330307,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,24.8,active,492.64100000000036,4.511620000000004,1.0,5.0
CHEMBL93207,O=C(c1ccccc1)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,160.0,active,345.3980000000001,3.8857000000000026,2.0,3.0
CHEMBL328675,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1cccs1,50.0,active,307.418,4.605800000000003,1.0,3.0
CHEMBL330029,O=C(N1CCc2cc(O)ccc2[C@@H]1c1ccc(O)cc1)C(F)(F)F,3200.0,intermediate,337.29699999999997,3.1342000000000008,2.0,3.0
CHEMBL93586,O=C(/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1)N1CCOCC1,5.9,active,440.54300000000023,4.416300000000004,1.0,4.0
CHEMBL93230,O=S(=O)(c1cccc2ccccc12)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,5.6,active,528.6740000000004,5.356400000000006,1.0,5.0
CHEMBL93391,CN(C)C(=O)/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1,8.0,active,398.50600000000003,4.645700000000004,1.0,3.0
CHEMBL92748,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,0.5,active,413.5610000000004,5.728700000000006,1.0,3.0
CHEMBL421368,O=S(=O)(c1ccccc1)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,120.0,active,381.4530000000001,3.4342000000000024,2.0,4.0
CHEMBL92900,Oc1ccc2c(c1)CCN(Cc1ccc3c(c1)OCO3)C2c1ccc(OCCN2CCCC2)cc1,9.2,active,472.5850000000003,4.743200000000004,1.0,6.0
CHEMBL89995,Oc1ccc2c(c1)CCN(c1ccccc1)C2CC1CCCCC1,53.1,active,321.4640000000002,5.466400000000005,1.0,2.0
CHEMBL315866,Oc1ccc2c(c1)CCN(c1ccccc1)C2Cc1ccccc1,6.7,active,315.416,4.738700000000004,1.0,2.0
CHEMBL316292,O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,562.0,active,442.5590000000003,4.654700000000004,1.0,4.0
CHEMBL93826,Oc1ccc(C2CN(Cc3ccccc3)Cc3cc(O)ccc32)cc1,20.1,active,331.4150000000001,4.245500000000003,2.0,3.0
CHEMBL412907,Oc1ccc2c(c1)CCN(c1ccccc1)C2C1CCCCC1,29.8,active,307.4370000000002,5.076300000000004,1.0,2.0
CHEMBL93792,O=S(=O)(c1cccc2ccccc12)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,28.0,active,431.51300000000015,4.587400000000004,2.0,4.0
CHEMBL313849,O=C(N1CCc2cc(O)ccc2C1c1ccc(Br)cc1)C(F)(F)F,165.0,active,400.19399999999996,4.191100000000001,1.0,2.0
CHEMBL93266,O=C(N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1)C(F)(F)F,122.7,active,337.297,3.1342000000000008,2.0,3.0
CHEMBL420244,O=S(=O)(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,5.2,active,478.6140000000003,4.203200000000004,1.0,5.0
CHEMBL93326,O=C(N1CCc2cc(O)ccc2[C@H]1c1ccc(O)cc1)C(F)(F)F,53.6,active,337.29699999999997,3.1342000000000008,2.0,3.0
CHEMBL328475,O=S(=O)(c1ccc2ccccc2c1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,112.0,active,528.6740000000004,5.356400000000006,1.0,5.0
CHEMBL329630,O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F,235.0,active,321.298,3.428600000000002,1.0,2.0
CHEMBL91740,CCCc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,29.4,active,520.6950000000004,5.155700000000006,1.0,5.0
CHEMBL91052,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,30.7,active,301.389,4.544300000000003,1.0,2.0
CHEMBL91452,O=C(N1CCc2cc(O)ccc2C1c1cccs1)C(F)(F)F,385.0,active,327.327,3.4901000000000018,1.0,3.0
CHEMBL90008,CC(C)C1c2ccc(O)cc2CCN1c1ccccc1,42.7,active,267.37199999999996,4.152000000000003,1.0,2.0
CHEMBL94280,Oc1ccc2c(c1)CCN(Cc1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,4.7,active,428.5760000000003,5.014500000000004,1.0,4.0
CHEMBL89994,O=C(N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1)C(F)(F)F,28.7,active,434.4580000000002,3.9032000000000027,1.0,4.0
CHEMBL94080,CCOC(=O)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,44.3,active,410.51400000000035,3.970800000000003,1.0,5.0
CHEMBL316119,Oc1ccc([C@@H]2Sc3cc(O)c(F)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,13.5,active,481.5890000000004,6.068700000000005,2.0,6.0
CHEMBL74022,Oc1ccc(C2=Nc3c(O)cc(O)cc3OC2)cc1,33000.0,inactive,257.245,2.3165999999999993,3.0,5.0
CHEMBL92660,Oc1ccc([C@@H]2Sc3c(ccc(O)c3Cl)O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,2.4,active,498.0440000000004,6.583000000000006,2.0,6.0
CHEMBL329902,CN(C)CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1,1.4,active,423.5340000000001,5.005300000000006,2.0,6.0
CHEMBL74758,CCC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1,850.0,active,269.29999999999995,3.3896000000000015,2.0,4.0
CHEMBL73989,Oc1ccc2c(c1)CC1Oc3cc(O)ccc3N=C21,5600.0,intermediate,253.257,2.5357000000000003,2.0,4.0
CHEMBL92335,Cc1cc2c(cc1O)O[C@H](c1ccc(OCCN3CCCCC3)cc1)[C@H](c1ccc(O)cc1)S2,34.9,active,477.62600000000026,6.238020000000005,2.0,6.0
CHEMBL307205,CC1(C)Oc2cc(O)ccc2N=C1c1ccc(O)cc1,8600.0,intermediate,269.3,3.3896000000000015,2.0,4.0
CHEMBL91807,Oc1cccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)c1,3.0,active,463.5990000000004,5.929600000000006,2.0,6.0
CHEMBL92635,CC1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3cccc(O)c3)cc2)CC1,0.8,active,477.6260000000002,6.175600000000008,2.0,6.0
CHEMBL77609,CCC1Oc2cc(O)cc(C)c2N=C1c1ccc(O)c(Br)c1,180.0,active,362.22299999999996,4.4605200000000025,2.0,4.0
CHEMBL68549,[O-][S+]1c2cc(O)ccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,100000.0,inactive,479.5980000000003,4.945100000000005,2.0,6.0
CHEMBL328716,Oc1ccc([C@@H]2Sc3c(ccc(O)c3F)O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,0.8,active,481.5890000000004,6.068700000000006,2.0,6.0
CHEMBL70117,O=S1(=O)c2cc(O)ccc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,1090.0,intermediate,495.5970000000004,4.611200000000005,2.0,7.0
CHEMBL93793,Cc1cc(O)cc2c1S[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,2.0,active,477.62600000000043,6.238020000000006,2.0,6.0
CHEMBL420611,Oc1ccc2c(c1)SC(c1ccccc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,11.9,active,447.6000000000004,6.224000000000006,1.0,5.0
CHEMBL77930,CCC1Oc2cc(O)cc(O)c2N=C1c1ccc(O)cc1,1200.0,intermediate,285.299,3.095200000000001,3.0,5.0
CHEMBL90072,Oc1ccc([C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,5.4,active,498.0440000000004,6.5830000000000055,2.0,6.0
CHEMBL327471,Cc1cc(O)cc2c1O[C@H](c1ccc(OCCN3CCCCC3)cc1)[C@H](c1ccc(O)cc1)S2,5.3,active,477.62600000000026,6.238020000000005,2.0,6.0
CHEMBL329892,Oc1ccc([C@H]2Sc3c(ccc(O)c3F)O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,1.0,active,481.5890000000004,6.068700000000006,2.0,6.0
CHEMBL71585,Oc1ccc2c(c1)S[C@@H](c1ccccc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,6.2,active,447.6000000000004,6.224000000000006,1.0,5.0
CHEMBL94116,Oc1ccc([C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,0.51,active,498.0440000000004,6.5830000000000055,2.0,6.0
CHEMBL74027,CC1(C)Oc2cc(O)cc(O)c2N=C1c1ccc(O)c(Br)c1,6000.0,intermediate,364.195,3.8577000000000004,3.0,5.0
CHEMBL93308,Oc1ccc([C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,25.0,active,479.5980000000004,5.6352000000000055,3.0,7.0
CHEMBL77851,Oc1ccc2c(c1)CCC1Oc3cc(O)ccc3N=C21,6000.0,intermediate,267.28400000000005,2.9258000000000015,2.0,4.0
CHEMBL68940,Oc1ccc([C@@H]2Sc3ccccc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,10.0,active,447.60000000000036,6.224000000000006,1.0,5.0
CHEMBL94030,Oc1ccc([C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,0.5,active,481.5890000000004,6.068700000000006,2.0,6.0
CHEMBL77794,Oc1ccc(C2=Nc3ccc(O)cc3OC2)cc1,16000.0,inactive,241.246,2.6110000000000007,2.0,4.0
CHEMBL77466,CCC1Oc2cc(O)cc(O)c2N=C1c1ccc(O)c(Br)c1,5300.0,intermediate,364.195,3.8577000000000004,3.0,5.0
CHEMBL77620,Cc1cc(O)cc2c1N=C(c1ccc(O)c(Br)c1)C(C)O2,320.0,active,348.1960000000001,4.070420000000001,2.0,4.0
CHEMBL91758,Oc1ccc2c(c1)S[C@@H](c1ccccc1O)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,1.3,active,463.5990000000004,5.929600000000006,2.0,6.0
CHEMBL94170,CCc1cc(O)cc2c1S[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,53.3,active,491.6530000000004,6.492000000000006,2.0,6.0
CHEMBL441457,Oc1ccc([C@@H]2Sc3cc(O)cc(Cl)c3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,5.3,active,498.0440000000004,6.5830000000000055,2.0,6.0
CHEMBL92720,COc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,41.1,active,477.6260000000004,6.232600000000007,1.0,6.0
CHEMBL90794,CC1CCCC(C)N1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1,3.4,active,491.65300000000013,6.706600000000008,2.0,6.0
CHEMBL306636,CCCC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1,1700.0,intermediate,283.327,3.779700000000002,2.0,4.0
CHEMBL420623,Oc1ccc([C@@H]2Sc3cc(Cl)c(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,23.1,active,498.0440000000004,6.5830000000000055,2.0,6.0
CHEMBL420068,CCc1c(O)ccc2c1O[C@H](c1ccc(OCCN3CCCCC3)cc1)[C@H](c1ccc(O)cc1)S2,4.7,active,491.65300000000025,6.492000000000006,2.0,6.0
CHEMBL92027,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCOCC3)cc2)c1,3.8,active,465.57100000000037,4.775900000000005,2.0,7.0
CHEMBL329849,Cc1c(O)ccc2c1O[C@H](c1ccc(OCCN3CCCCC3)cc1)[C@H](c1ccc(O)cc1)S2,1.2,active,477.62600000000026,6.238020000000005,2.0,6.0
CHEMBL74757,CC1Oc2cc(O)ccc2N=C1c1ccc(O)cc1,1700.0,intermediate,255.27299999999997,2.999500000000001,2.0,4.0
CHEMBL94225,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCNC3CCCCCC3)cc2)c1,1.2,active,491.6530000000004,6.756100000000006,3.0,6.0
CHEMBL93546,Oc1ccc2c(c1)SC(c1ccc(F)cc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,3.8,active,465.59000000000043,6.363100000000006,1.0,5.0
CHEMBL309245,O=c1c2ccc(O)cc2oc2c1oc1cc(O)ccc12,555.0,active,268.224,3.1036,2.0,5.0
CHEMBL80314,COc1cc(O)c2c(=O)c3c(oc2c1)oc1cc(O)ccc13,2728.0,intermediate,298.25,3.1122000000000005,2.0,6.0
CHEMBL78254,O=c1c2ccc(O)cc2oc2c1sc1ccccc12,5000.0,intermediate,268.293,3.866500000000001,1.0,4.0
CHEMBL81074,N#Cc1cc(O)cc2c1oc1c(=O)c3c(O)cc(O)cc3oc12,1550.0,intermediate,309.233,2.6808799999999993,3.0,7.0
CHEMBL78905,O=c1c2ccc(O)cc2oc2c1oc1c(Br)cc(O)cc12,5000.0,intermediate,347.12,3.8661000000000003,2.0,5.0
CHEMBL78831,O=c1c2ccccc2oc2c1oc1cc(O)ccc12,5000.0,intermediate,252.22499999999997,3.3980000000000015,1.0,4.0
CHEMBL310972,O=c1c2sc3ccccc3c2oc2cc(O)cc(O)c12,3672.0,intermediate,284.292,3.5721000000000003,2.0,5.0
CHEMBL145576,CC1=C(c2ccc(O)cc2)C2(Cc3ccccc3C2)c2ccc(O)cc21,19.0,active,340.422,5.078700000000004,2.0,2.0
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1253.0,intermediate,270.24,2.576800000000001,3.0,5.0
CHEMBL294889,CC1=CC[C@@]2(CO)COC(c3ccc(O)cc3)[C@@H]1C2,3200.0,intermediate,260.3330000000001,2.7985000000000007,2.0,3.0
CHEMBL439806,Oc1ccc2c(c1)CC1(C2)C(c2ccccc2)=Cc2ccccc21,58.0,active,310.396,4.983000000000004,1.0,1.0
CHEMBL82483,O=c1c2cc(O)ccc2oc2c1oc1cc(O)ccc12,1500.0,intermediate,268.224,3.1036,2.0,5.0
CHEMBL144897,Oc1ccc2c(c1)C=C(c1ccccc1)C21Cc2ccccc2C1,24.0,active,310.3960000000001,4.983000000000004,1.0,1.0
CHEMBL312186,O=c1c2c(O)cc(O)cc2oc2oc3cc(O)ccc3c12,28.0,active,284.223,2.8092000000000006,3.0,6.0
CHEMBL78567,O=c1c2oc3c(Br)cc(O)cc3c2oc2cc(O)cc(O)c12,1260.0,intermediate,363.1190000000001,3.5717000000000003,3.0,6.0
CHEMBL311878,O=c1c2oc3ccc(O)cc3c2oc2cc(O)cc(O)c12,2951.0,intermediate,284.223,2.8092,3.0,6.0
CHEMBL79021,O=c1c2ccc(O)cc2oc2c1oc1ccc(O)cc12,5000.0,intermediate,268.224,3.1036,2.0,5.0
CHEMBL309294,N#Cc1cc(O)cc2c1oc1c(=O)c3ccc(O)cc3oc12,5000.0,intermediate,293.23400000000004,2.9752799999999997,2.0,6.0
CHEMBL312456,O=c1c2ccc(O)cc2oc2c1oc1ccccc12,5000.0,intermediate,252.22499999999997,3.3980000000000015,1.0,4.0
CHEMBL57150,OC[C@@]12CC=C[C@@H](C1)[C@H](c1ccc(O)cc1)CC2,550.0,active,244.33399999999997,3.214500000000002,2.0,2.0
CHEMBL144431,Oc1cccc(C2=Cc3ccc(O)cc3C23Cc2ccccc2C3)c1,31.0,active,326.39500000000004,4.688600000000004,2.0,2.0
CHEMBL345000,C1=C(c2ccccc2)C2(Cc3ccccc3C2)c2ccccc21,10000.0,inactive,294.397,5.277400000000004,0.0,0.0
CHEMBL311640,O=c1c2oc3cc(O)ccc3c2oc2cc(O)cc(O)c12,68.0,active,284.223,2.8092,3.0,6.0
CHEMBL78413,O=c1c2cc(O)ccc2oc2c1oc1ccc(O)cc12,180.0,active,268.224,3.1036,2.0,5.0
CHEMBL312597,O=c1c2oc3ccccc3c2oc2cc(O)cc(O)c12,5000.0,intermediate,268.224,3.1036000000000006,2.0,5.0
CHEMBL2112471,O=C(O)CCCOc1ccc(/C(=C/CCc2ccccc2)c2cccc(O)c2)cc1,1700.0,intermediate,402.49000000000007,5.700300000000006,2.0,3.0
